"amendment
[əˈmend.mənt]"	핵심 뜻: 수정안 / 개정
"delegate
[ˈdel.ə.ɡət]"	핵심 뜻: 대표 / 위임하다
"electorate
[ɪˈlek.tɚ.ət]"	핵심 뜻: 유권자 집단
"bipartisan
[ˌbaɪˈpɑːr.t̬ə.zən]"	핵심 뜻: 초당적인; 양당의
"federation
[ˌfed.əˈreɪ.ʃən]"	핵심 뜻: 연방; 연맹
"governance
[ˈɡʌv.ɚ.nəns]"	핵심 뜻: 통치 / 운영 체계
"authority
[əˈθɔːr.ə.t̬i]"	핵심 뜻: 권위 / 권한
"autonomy
[ɑːˈtɑː.nə.mi]"	핵심 뜻: 자율성; 자치권
"revenue
[ˈrev.ə.nuː]"	핵심 뜻: 수입 / 세입
"expenditure
[ɪkˈspen.də.tʃɚ]"	핵심 뜻: 지출
"asset
[ˈæs.et]"	핵심 뜻: 자산 / 강점
"quota
[ˈkwoʊ.t̬ə]"	핵심 뜻: 할당량
"deregulate
[ˌdiːˈreɡ.jə.leɪt]"	핵심 뜻: 규제를 완화하다
"enact
[ɪˈnækt]"	핵심 뜻: 제정하다
"comply
[kəmˈplaɪ]"	핵심 뜻: 준수하다
"oversight
[ˈoʊ.vɚ.saɪt]"	핵심 뜻: 감독 / 감시
"litigation
[ˌlɪt̬.əˈɡeɪ.ʃən]"	"핵심 뜻: 소송
구분: litigation=소송 절차 / lawsuit=개별 소송"
"authorize
[ˈɑː.θɚ.aɪz]"	핵심 뜻: 승인하다 / 권한을 부여하다
"stipulate
[ˈstɪp.jə.leɪt]"	핵심 뜻: 규정하다; 명시하다
"allege
[əˈledʒ]"	핵심 뜻: 주장하다
"deliberate
[dɪˈlɪb.ɚ.ət]"	핵심 뜻: 의도적인
"consensus
[kənˈsen.səs]"	핵심 뜻: 합의
"dissent
[dɪˈsent]"	핵심 뜻: 반대 의견
"denounce
[dɪˈnaʊns]"	핵심 뜻: 규탄하다 / 비난하다
"rationale
[ˌræʃ.əˈnæl]"	핵심 뜻: 근거 / 논리
"compliance
[kəmˈplaɪ.əns]"	"핵심 뜻: 준수; 이행
구분: compliance=규정 준수 / obedience=복종"
"adapt
[əˈdæpt]"	"핵심 뜻: 적응하다
구분: adapt=상황에 맞춰 바꾸다 / adjust=세부를 조정하다"
"affiliation
[əˌfɪl.iˈeɪ.ʃən]"	핵심 뜻: 소속 / 제휴
"ancestry
[ˈæn.ses.tri]"	핵심 뜻: 혈통 / 조상 계통
"census
[ˈsen.səs]"	핵심 뜻: 인구 조사
"civic
[ˈsɪv.ɪk]"	핵심 뜻: 시민의
"adjust
[əˈdʒʌst]"	"핵심 뜻: 조정하다 / 맞추다
구분: adjust=세부를 맞게 조정 / revise=내용을 고쳐 다듬음"
"cohort
[ˈkoʊ.hɔːrt]"	핵심 뜻: 동질 집단 / 동기 집단
"commemorate
[kəˈmem.ə.reɪt]"	핵심 뜻: 기념하다; 추모하다
"communal
[ˈkɑː.mjə.nəl]"	핵심 뜻: 공동의; 공동체의
"commute
[kəˈmjuːt]"	핵심 뜻: 통근하다
"congregation
[ˌkɑːŋ.ɡrəˈɡeɪ.ʃən]"	핵심 뜻: 회중
"convergence
[kənˈvɝː.dʒəns]"	핵심 뜻: 수렴
"custom
[ˈkʌs.təm]"	핵심 뜻: 관습
"demographic
[ˌdem.əˈɡræf.ɪk]"	핵심 뜻: 인구 통계의
"density
[ˈden.sə.t̬i]"	핵심 뜻: 밀도
"descent
[dɪˈsent]"	핵심 뜻: 혈통; 가계
"dialect
[ˈdaɪ.ə.lekt]"	핵심 뜻: 방언
"diffuse
[dɪˈfjuːz]"	핵심 뜻: 퍼뜨리다 / 확산시키다
"dispersal
[dɪˈspɝː.səl]"	핵심 뜻: 분산; 흩어짐
"dispossess
[ˌdɪs.pəˈzes]"	핵심 뜻: (토지·재산을) 박탈하다
"diversity
[dɪˈvɝː.sə.t̬i]"	핵심 뜻: 다양성
"emigrate
[ˈem.ə.ɡreɪt]"	핵심 뜻: 해외로 이주하다 (출발지 관점)
"enclave
[ˈɑːŋ.kleɪv]"	핵심 뜻: 월경지
"ethnic
[ˈeθ.nɪk]"	핵심 뜻: 민족의
"ethnicity
[eθˈnɪs.ə.t̬i]"	핵심 뜻: 민족성
"advocate
[ˈæd.və.keɪt]"	"핵심 뜻: 옹호하다 / 지지하다
구분: advocate=공개적으로 지지·주장 / endorse=공식적으로 승인·지지"
"fertility
[fɚˈtɪl.ə.t̬i]"	핵심 뜻: 출산율; 비옥도
"agenda
[əˈdʒen.də]"	"핵심 뜻: 의제 / 안건
구분: agenda=논의·추진 안건 / schedule=시간표"
"gender
[ˈdʒen.dɚ]"	"핵심 뜻: 젠더 / 성별
구분: gender=사회적·정체성 차원의 성 / sex=생물학적 성별"
"gentrify
[ˈdʒen.trə.faɪ]"	핵심 뜻: 젠트리피케이션을 일으키다
"heritage
[ˈher.ɪ.t̬ɪdʒ]"	핵심 뜻: 유산 / 문화유산
"alternative
[ɑːlˈtɝː.nə.t̬ɪv]"	"핵심 뜻: 대안의 / 대안
구분: alternative=대신 가능한 선택지 / substitute=대체물"
"homeland
[ˈhoʊm.lænd]"	핵심 뜻: 고향; 모국
"homogeneous
[ˌhoʊ.moʊˈdʒiː.ni.əs]"	핵심 뜻: 동질적인
"indigenous
[ɪnˈdɪdʒ.ə.nəs]"	핵심 뜻: 토착의; 원주민의
"inequality
[ˌɪn.ɪˈkwɑː.lə.t̬i]"	핵심 뜻: 불평등
"infrastructure
[ˈɪn.frəˌstrʌk.tʃɚ]"	핵심 뜻: 기반 시설 / 인프라
"institution
[ˌɪn.stəˈtuː.ʃən]"	"핵심 뜻: 제도 / 기관
구분: institution=사회 제도 또는 기관 / organization=조직"
"construct
[kənˈstrʌkt]"	"핵심 뜻: 구성하다
구분: construct=틀을 만들어 구성 / build=물리적으로 만들다"
"landscape
[ˈlænd.skeɪp]"	핵심 뜻: 경관; 풍경
"lineage
[ˈlɪn.i.ɪdʒ]"	핵심 뜻: 혈통; 계보
"literacy
[ˈlɪt̬.ɚ.ə.si]"	핵심 뜻: 문해율
"locale
[ləˈkɑːl]"	핵심 뜻: 특정 장소; 현장
"metropolitan
[ˌmet.rəˈpɑː.lə.tən]"	핵심 뜻: 대도시의
"mobility
[moʊˈbɪl.ə.t̬i]"	핵심 뜻: 이동성; 유동성
"modernize
[ˈmɑː.dɚ.naɪz]"	핵심 뜻: 현대화하다
"mortality
[mɔːrˈtæl.ə.t̬i]"	핵심 뜻: 사망률
"multiculturalism
[ˌmʌl.tiˈkʌl.tʃɚ.əl.ɪ.zəm]"	핵심 뜻: 다문화주의
"municipality
[mjuːˌnɪs.əˈpæl.ə.t̬i]"	핵심 뜻: 지방자치단체
"narrative
[ˈner.ə.t̬ɪv]"	핵심 뜻: 서사 / 이야기
"nationalism
[ˈnæʃ.ən.əl.ɪ.zəm]"	핵심 뜻: 민족주의; 국민주의
"norm
[nɔːrm]"	핵심 뜻: 규범
"oral
[ˈɔːr.əl]"	핵심 뜻: 구술의; 구전의
