deviate	"핵심 뜻: 벗어나다
구분: deviate=기준·경로에서 벗어나다 / diverge=갈라져 멀어지다"
drama	핵심 뜻: 극적 상황 / 연극
eventual	핵심 뜻: 최종적인
exhibit	"핵심 뜻: 보여주다 / 전시하다
구분: exhibit=특징을 드러내거나 전시하다 / demonstrate=증명해 보이다"
induce	핵심 뜻: 유발하다
intense	핵심 뜻: 강렬한
minimize	"핵심 뜻: 최소화하다
구분: minimize=가능한 한 줄이다 / reduce=줄이다"
offset	"핵심 뜻: 상쇄하다
구분: offset=반대 효과로 상쇄하다 / counteract=맞받아 줄이다"
paragraph	핵심 뜻: 문단
plus	핵심 뜻: 장점
practitioner	"핵심 뜻: 실무자
구분: practitioner=실제 현장 전문직 종사자 / theorist=이론가"
prospect	"핵심 뜻: 전망 / 가능성
구분: prospect=미래 전망·가능성 / outlook=전망"
restore	"핵심 뜻: 복원하다 / 회복시키다
구분: restore=원래 상태로 복원하다 / recover=회복하다"
tense	핵심 뜻: 긴장한 / 시제
terminate	"핵심 뜻: 끝내다 / 종료되다
구분: terminate=공식적으로 끝내다 / end=끝나다·끝내다"
theme	핵심 뜻: 주제
thereby	핵심 뜻: 그렇게 함으로써
uniform	핵심 뜻: 일정한 / 균일한 / 제복
vehicle	핵심 뜻: 수단 / 매개체 / 차량
via	핵심 뜻: ~을 통해
visual	핵심 뜻: 시각적인
anticipate	"핵심 뜻: 예상하다
구분: anticipate=미리 예상하고 대비하다 / expect=기대·예상하다"
assure	"핵심 뜻: 확신시키다 / 보장하다
구분: assure=상대를 확신시키다·보장하다 / ensure=결과를 확실히 하다"
behalf	핵심 뜻: ~을 대신하여
bulk	핵심 뜻: 대부분
coincide	"핵심 뜻: 동시에 일어나다 / 일치하다
구분: coincide=동시에 겹치거나 일치하다 / overlap=일부가 겹치다"
commence	핵심 뜻: 시작하다 / 개시하다
converse	"핵심 뜻: 대화하다 / 반대의
구분: converse=대화하다 또는 반대 명제의 / talk=이야기하다"
devote	핵심 뜻: 바치다 / 전념하다
ethic	핵심 뜻: 윤리
format	"핵심 뜻: 형식
구분: format=자료를 담는 형식과 구조 / layout=눈에 보이는 배치"
found	"핵심 뜻: 설립하다
구분: found=조직·기관을 설립하다 / establish=제도나 기반을 확립하다"
manual	"핵심 뜻: 설명서 / 수동의
구분: manual=설명서이거나 수동의 / automatic=자동의"
mature	핵심 뜻: 성숙한
medium	"핵심 뜻: 매체 / 수단
구분: medium=전달 매체나 수단 / method=방법"
minimal	핵심 뜻: 최소한의
mutual	핵심 뜻: 상호의
overlap	"핵심 뜻: 겹치다
구분: overlap=일부 범위가 겹치다 / intersect=교차하다"
relax	핵심 뜻: 완화하다
restrain	"핵심 뜻: 억제하다 / 제한하다
구분: restrain=움직임이나 확대를 억제하다 / restrict=범위나 접근을 제한하다"
rigid	핵심 뜻: 경직된
route	핵심 뜻: 경로
scenario	핵심 뜻: 시나리오
sphere	핵심 뜻: 영역
supplement	"핵심 뜻: 보충하다
구분: supplement=부족한 부분을 보충하다·보충물 / complement=서로 맞물려 보완하다"
team	핵심 뜻: 팀
temporary	핵심 뜻: 일시적인
trigger	"핵심 뜻: 촉발하다 / 계기·방아쇠
구분: trigger=반응·사건을 촉발하다 / cause=원인이 되다"
unify	"핵심 뜻: 통합하다
구분: unify=나뉜 것을 하나로 통합하다 / merge=합쳐지다"
violate	"핵심 뜻: 위반하다
구분: violate=규칙·원칙을 위반하다 / breach=계약·규정을 어기다"
vision	"핵심 뜻: 비전 / 미래상 / 시각
구분: vision=미래 방향을 그린 구상 또는 시각 / goal=도달 목표"
albeit	핵심 뜻: 비록 ~이지만
colleague	핵심 뜻: 동료
convince	"핵심 뜻: 납득시키다
구분: convince=근거로 믿고 납득하게 하다 / persuade=행동·태도를 바꾸게 설득하다"
depress	"핵심 뜻: 낮추다 / 떨어뜨리다 / 우울하게 하다
구분: depress=수준이나 기분을 낮추다 / reduce=양을 줄이다"
encounter	"핵심 뜻: 마주치다
구분: encounter=직접 마주치거나 맞닥뜨리다 / face=직면하다"
enormous	핵심 뜻: 막대한
forthcoming	핵심 뜻: 곧 있을
incline	"핵심 뜻: 기울이다 / 마음이 ~쪽으로 기울다 / 경사
구분: incline=기울다·~쪽으로 마음이 가다 / slope=경사면"
invoke	"핵심 뜻: 인용하다 / 불러내다 / 호소하다
구분: invoke=권위·규칙·이미지를 불러와 인용하다 / cite=인용하다"
likewise	핵심 뜻: 마찬가지로 / 또한
nonetheless	핵심 뜻: 그럼에도 불구하고
notwithstanding	핵심 뜻: ~에도 불구하고
odd	핵심 뜻: 이상한 / 홀수의
ongoing	핵심 뜻: 진행 중인
reluctance	"핵심 뜻: 꺼림
구분: reluctance=꺼림·주저함 / hesitation=망설임"
so-called	"핵심 뜻: 소위 / 이른바
구분: so-called=소위·이른바 / alleged=이른바·혐의를 받는"
straightforward	핵심 뜻: 간단명료한 / 솔직한
whereby	핵심 뜻: ~함으로써
