analyze	"핵심 뜻: 분석하다
구분: analyze=구조·원인을 분석하다 / examine=면밀히 살피다"
area	"핵심 뜻: 영역 / 분야 / 지역
구분: area=범위·영역 일반 / field=전문 분야"
assume	"핵심 뜻: 가정하다
구분: assume=일단 전제로 놓다 / presume=그럴 가능성이 높다고 보다"
available	핵심 뜻: 이용 가능한
concept	핵심 뜻: 개념
consist	"핵심 뜻: ~으로 이루어지다
구분: consist=구성되다·본질이 ~에 있다 / comprise=전체가 부분을 포함하다"
constitute	"핵심 뜻: 구성하다
구분: constitute=전체를 구성하거나 ~에 해당하다 / comprise=전체가 부분을 포함하다"
context	핵심 뜻: 맥락
contract	"핵심 뜻: 계약
구분: contract=법적 구속력이 있는 계약 / agreement=합의 일반"
create	핵심 뜻: 만들어내다
define	핵심 뜻: 정의하다
establish	"핵심 뜻: 확립하다 / 설립하다
구분: establish=기반·사실·기관을 확립하다 / found=기관을 설립하다"
factor	핵심 뜻: 요인
finance	"핵심 뜻: 재정 / 자금을 조달하다
구분: finance=자금 조달·재정 관리 / funding=지원 자금"
formula	"핵심 뜻: 공식
구분: formula=수학 공식 또는 정해진 방식 / equation=등식"
function	"핵심 뜻: 기능 / 작동하다
구분: function=기능이나 작동 방식 / role=맡은 역할"
identify	핵심 뜻: 식별하다
indicate	"핵심 뜻: 나타내다 / 시사하다
구분: indicate=증거·신호가 나타내다 / suggest=간접적으로 시사하다"
individual	"핵심 뜻: 개인의
구분: individual=개별 단위의 / collective=집단 전체의"
involve	"핵심 뜻: 포함하다 / 수반하다 / 관련되다
구분: involve=요소를 포함하거나 수반하다 / entail=필연적으로 수반하다"
issue	"핵심 뜻: 문제 / 쟁점 / 발행하다
구분: issue=문제·쟁점 또는 공식 발행하다 / problem=문제 일반"
labor	"핵심 뜻: 노동 / 노동력 / 일하다
구분: labor=노동·노동력 / work=일 일반"
legislate	"핵심 뜻: 입법하다
구분: legislate=법률을 제정하다 / regulate=규제로 관리하다"
major	핵심 뜻: 주요한
